url,category,Name,Availability,Region,Preparation,Cost,Description,Tags
https://www.shinseina.world/post/beautyfly,unknown,N/A- BeautyFly,,"Forest, Plains.",,,"A creature that is said to be rare and beautiful looking at all times, with the unique trait to grant luck to anything near it. The creature is commonly sought after by people as pets, making them rarely interact with people. They come in two colors: pink for males and blue for females.",
https://www.shinseina.world/post/babzoo,unknown,No Title,,,,,,
https://www.shinseina.world/post/beastberry,unknown,No Title,,,,,,
https://www.shinseina.world/post/black-ebony,unknown,Black Ebony,,,,,"Ebony minerals themselves are pure black ores that can be found in the deep dark depths of caves or molten lava which takes awhile to mine them due to how tough they are in terms of hardness. Often used in black armor to induce fear across the battlefield. These minerals have the passive feeling of inducing subtle fear depending how much of it is used and of what quality. Though, this fear can be combatted by trained individuals, the effect seems to reach out to those that look upon the material, including the user.",
https://www.shinseina.world/post/black-stinger,unknown,Black Stinger,Uncommon,Destroyed Swamp,None,Not for sale,"A plant that started to grow in the destroyed swamp after the incident. The plant has a sharp tip and if it cuts a person, even slightly, the person will get a high fever. This plant dies if it is removed from the ground.",
https://www.shinseina.world/post/blast-polyps,unknown,Blast Polyps,Uncommon,"Oceans, Coral Reefs",Spikes must be applies via accupuncture techniques,Illegal,"Blast Polyps are a plant with a thick stem covered in bright yellow spikes on all sides. The spikes are poisonous and can be ejected from the stem whenever it is touched. However, if the top anenomes are plucked, the spikes can simply be removed easily. Once applies to the body, the spikes numb pain, and make the user completely unfeeling to it for a day. However, once the day is up, the user will feel all of the pain at once, and if they cannot handle it, they will fall into a coma. The selling, growing, and even harvesting of Blast Polyps is illegal, and has been deemed a crime if caught doing so.",
https://www.shinseina.world/post/blood-crystal,unknown,Blood Crystal,,,,,"A rare type of crystal that can only be formed from the high concentration of blood and mana in a single place, often being formed in areas of great battles, wars, or slaughter. The ore is special due to its ability to heal a person's small wounds with ease, replacing lost blood.",
https://www.shinseina.world/post/blessed-rose,unknown,Blessed Rose,Rare+,"Forests, Mountains, and Plains",Must be consumed,N/A,"The Blessed Rose is a very rare and magical flower that is said to possess incredible healing properties causing it to be sought out by many. When consumed, it grants the user an enhanced healing factor that can heal injuries much faster than normal, being able to heal a person 15x faster than a normal human for 5 turns. The flower's nectar can be used to create a healing potion with lesser effectivity, which is highly sought after by adventurers and healers alike. The Blessed Rose only blooms once every ten years and is extremely difficult to find, as it only grows in specific regions. The flower's petals are said to have a sweet, honey-like flavor and can be eaten raw, but the most potent healing properties are gained from consuming the flower's nectar. However, consuming too much of the nectar at once can cause the user to become disoriented and dizzy.",
https://www.shinseina.world/post/bolker,unknown,Bolker,Uncommon,"Mountains, Arid Lands, & Deserts","Crack open, remove gooey insides. The top buds can be twisted and pulled to open easily. Rub goo on skin where applicable. Exterior shell is edible, but tough like rock candy.",1 silver per ball.,"Buds of flora that grow near rocks typically. Although the exterior shell is consumable and can be prepared like a tough food, similar to watermelon skin, the inside has a lime green viscous goo. This goo, when rubbed into skin, turns the applied area as hard as stone for 6 turns. However, when this effect is over, it leaves the user's applied area(s) dry and often with broken skin. This effect also halves regeneration on the applied area while the effect is active.",
https://www.shinseina.world/post/blood-lotus,unknown,Blood Lotus,Uncommon,Forest and Corrupted Land.,None,None,A plant that is similar to a venus fly trap in the sense that the top of it opens up and swallows nearby creatures in order to drain their blood and use it for sustenance. This plant can't be removed from the ground once it is grown otherwise it will instantly die.,
